2003,177,1,1,-1.7943,167.86,11.315,0.48571,-0.079155,0,2.1152
2003,185,1,1,-2.2342,261.82,16.325,0.64286,-0.086219,0,2.2871
2003,193,1,1,-2.1923,245.12,15.515,0.9,-0.082646,0,3.0187
2003,201,1,1,-2.4229,167.42,13.33,0.84286,-0.068456,0,3.1213
2003,209,1,1,-1.9238,218.86,13.645,1.2667,-0.068771,0,4.1404
2003,217,1,1,-1.5905,196.85,18.06,1.7,-0.075415,0,4.4876
2003,225,1,1,-0.9071,102.72,8.365,1.0712,-0.074158,0,2.2092
2003,233,1,1,-0.0327,111.17,3.425,0.97778,-0.071696,0,2.2593
2003,241,1,1,0.77833,105.05,3.725,0.94286,0.0030929,0,2.6633
2003,249,1,1,1.2769,47.321,-0.82,0.50104,-0.16433,0,1.1658
2004,185,1,1,-1.6418,197.5,17.085,0.81667,-0.09585,0,2.9008
2004,193,1,1,-2.0514,230.98,11.06,0.97778,-0.086355,0,2.9364
2004,201,1,1,-1.7314,177.88,11.965,1.1333,-0.092771,0,3.5978
2004,209,1,1,-1.5226,109.57,12.485,1.0966,-0.090807,0,2.1852
2004,217,1,1,-1.2464,156.98,11.75,0.96667,-0.094223,0,2.8786
2004,225,1,1,-0.9626,153.03,18.555,1.1222,-0.10032,0,2.9278
2004,233,1,1,-0.6657,155.29,9.055,1.0444,-0.10438,0,3.016
2004,241,1,1,0.17665,89.645,4.475,0.92222,-0.13079,0,1.5697
2004,249,1,1,0.47348,63.903,5.46,0.66667,-0.1534,0,1.3664
2005,177,1,1,-1.8361,322.43,16.41,0.94444,-0.10929,0,2.6165
2005,185,1,1,-1.9142,227.57,18.65,1.2444,-0.10464,0,4.0611
2005,193,1,1,-2.0923,234.29,13.32,1.2889,-0.098625,0,3.7147
2005,201,1,1,-1.5465,145.58,13.35,1.1221,-0.08919,0,3.083
2005,209,1,1,-1.3348,140.48,14.925,1.0556,-0.086303,0,2.7082
2005,217,1,1,-1.1726,109.32,2.505,1.1667,-0.093402,0,2.3476
2005,225,1,1,-0.2292,121.63,9.36,1.0712,-0.074158,0,2.573
2006,177,1,1,-0.9944,192.12,10.525,0.61111,-0.092269,0,2.2643
2006,185,1,1,-1.3658,241.62,19.17,0.9,-0.085212,0,3.2733
2006,193,1,1,-1.8609,159.68,16.75,1.1333,-0.082807,0,3.175
2006,201,1,1,-1.5939,136.6,7.29,0.83333,-0.05156,0,2.7917
2006,209,1,1,-1.0705,124.34,8.795,0.77778,-0.059488,0,2.3287
2006,217,1,1,-1.2326,99.001,6.98,1.1667,-0.069954,0,2.2188
2006,225,1,1,-0.7904,109.49,8.39,1.0667,-0.073055,0,2.3807
2006,233,1,1,-0.456,68.398,6.385,0.9383,-0.086428,0,1.4631
2007,185,1,1,-1.8694,243.21,12.92,0.95635,-0.076967,0,2.9468
2007,193,1,1,-0.714,133.96,13.65,1.0889,-0.063839,0,2.966
2007,201,1,1,-1.5127,201.33,17.83,1,-0.055235,0,3.5878
2007,209,1,1,-1.5107,173.82,20.705,1.3444,-0.044573,0,3.9079
2007,217,1,1,-0.7566,113.66,12.89,1.1111,-0.075415,0,2.4899
2007,225,1,1,-0.4046,127.62,13.32,1.0889,-0.032249,0,3.0958
2007,233,1,1,0.0292,98.327,9.75,0.9,-0.086428,0,1.7769
2007,241,1,1,0.7459,97.888,9.01,0.77143,-0.079808,0,1.6487
2007,249,1,1,0.52353,79.86,4.02,0.48889,-0.05806,0,1.1948
2007,257,1,1,0.50906,48.064,1.045,0.25,-0.1003,0,1.0337
2008,121,1,1,0.27544,244.13,-7.245,0,0.32917,0,1.2548
2008,129,1,1,0.2658,232.09,-6.385,0,0.39381,0,1.0846
2008,137,1,1,0.55008,221.49,-6.585,0,0.48841,0,1.0528
2008,145,1,1,-0.1317,233.45,0.35,0.04,0.45735,0,1.1258
2008,153,1,1,1.0444,215.14,-4.8,0.24923,0.32078,0,1.3113
2008,161,1,1,0.24144,204.74,1.985,0.6,-0.027214,0,2.4774
2008,169,1,1,0.27747,241.69,9.44,0.4,-0.064139,0,1.7936
2008,177,1,1,-0.3718,249.29,9.545,0.63333,-0.083733,0,2.0407
2008,185,1,1,-0.9539,183.29,9.9,0.68889,-0.085196,0,2.5282
2008,193,1,1,-1.4548,278.59,16.8,0.78889,-0.079893,0,2.5979
2008,201,1,1,-1.6185,182.23,12.605,1.1222,-0.067632,0,3.9385
2008,209,1,1,-2.1395,160.75,9.45,1.0778,-0.049245,0,3.9854
2008,217,1,1,-2.1258,227.9,16.2,1.1333,-0.05315,0,3.9977
