2003,177,1,1,-1.7943,167.86,9.5367,0.52727,0.20825,-0.025228,0.86835,0.17726,3.8613
2003,185,1,1,-2.2342,261.82,16.423,0.925,0.25474,0.025059,0.86835,0.17726,4.5784
2003,193,1,1,-2.1923,245.12,15.473,1.1389,0.29489,0.069726,0.86835,0.17726,4.1846
2003,201,1,1,-2.4229,167.42,13.513,1.1689,0.32479,0.09513,0.86835,0.17726,4.4878
2003,209,1,1,-1.9238,218.86,13.067,1.3869,0.37424,0.11277,0.86835,0.17726,4.2463
2003,217,1,1,-1.5905,196.85,19.353,1.3611,0.38833,0.11865,0.86835,0.17726,3.6605
2003,225,1,1,-0.9071,102.72,7.7703,1.2058,0.38981,0.12472,0.86835,0.17726,2.5294
2003,233,1,1,-0.0327,111.17,4.68,1.0754,0.33953,0.11088,0.86835,0.17726,1.5489
2003,241,1,1,0.77833,105.05,4.6856,1.029,0.33496,0.12031,0.86835,0.17726,0.84347
2003,249,1,1,0.90487,47.321,0.025,0.59056,0.25663,0.040083,0.86835,0.17726,0.37203
2004,185,1,1,-1.6418,197.5,14.547,1.0872,0.22235,-0.033622,0.86835,0.17726,3.7933
2004,193,1,1,-2.0514,230.98,10.829,1,0.30429,0.044799,0.86835,0.17726,3.4164
2004,201,1,1,-1.7314,177.88,11.751,1.1655,0.3142,0.052427,0.86835,0.17726,3.4418
2004,209,1,1,-1.5226,109.57,10.76,1.2605,0.33325,0.068429,0.86835,0.17726,3.1568
2004,217,1,1,-1.2464,156.98,12.743,1.2278,0.36139,0.074767,0.86835,0.17726,3.0904
2004,225,1,1,-0.9626,153.03,15.111,1.2191,0.36725,0.069207,0.86835,0.17726,2.3605
2004,233,1,1,-0.6657,155.29,9.3033,1.175,0.35673,0.067664,0.86835,0.17726,2.0145
2004,241,1,1,0.17665,89.645,4.5489,1.0444,0.3261,0.058366,0.86835,0.17726,0.83755
2004,249,1,1,0.47348,63.903,5.2589,0.68333,0.25922,-0.014482,0.86835,0.17726,0.51933
2005,177,1,1,-1.8361,322.43,15.903,1.2403,0.30044,0.025798,0.86835,0.17726,4.3717
2005,185,1,1,-1.9142,227.57,18.066,1.3803,0.32993,0.038354,0.86835,0.17726,4.0824
2005,193,1,1,-2.0923,234.29,13.434,1.3958,0.35402,0.068397,0.86835,0.17726,4.7555
2005,201,1,1,-1.5465,145.58,12.482,0.91795,0.36452,0.085077,0.86835,0.17726,4.4361
2005,209,1,1,-1.3348,140.48,14.74,1.2806,0.37918,0.10378,0.86835,0.17726,3.7155
2005,217,1,1,-1.1726,109.32,2.8954,1.2985,0.3289,0.11185,0.86835,0.17726,2.9889
2005,225,1,1,-0.2292,121.63,10.118,1,0.31937,0.078373,0.86835,0.17726,2.066
2006,177,1,1,-0.9944,192.12,10.23,0.87667,0.25636,0.021567,0.86835,0.17726,2.3671
2006,185,1,1,-1.3658,241.62,18.436,1.0292,0.2951,0.046184,0.86835,0.17726,4.2483
2006,193,1,1,-1.8609,159.68,18.551,1.1952,0.30156,0.053285,0.86835,0.17726,3.2471
2006,201,1,1,-1.5939,136.6,7.5189,0.98077,0.34994,0.12122,0.86835,0.17726,2.9409
2006,209,1,1,-1.0705,124.34,7.9111,0.88667,0.36936,0.14314,0.86835,0.17726,2.7066
2006,217,1,1,-1.2326,99.001,7.8383,1.2985,0.35915,0.098929,0.86835,0.17726,2.532
2006,225,1,1,-0.7904,109.49,9.5767,1.1389,0.36024,0.09085,0.86835,0.17726,1.9651
2006,233,1,1,-0.456,68.398,7.2562,1.0656,0.35944,0.12095,0.86835,0.17726,1.4901
2007,185,1,1,-1.8694,243.21,13.822,1.0917,0.28863,0.074458,0.86835,0.17726,5.0136
2007,193,1,1,-0.714,133.96,14.818,1.1222,0.30565,0.091433,0.86835,0.17726,3.0771
2007,201,1,1,-1.5127,201.33,19.031,1.3319,0.34876,0.13826,0.86835,0.17726,4.2406
2007,209,1,1,-1.5107,173.82,18.663,1.3725,0.36198,0.15372,0.86835,0.17726,3.3109
2007,217,1,1,-0.7566,113.66,10.433,1.3417,0.37487,0.1774,0.86835,0.17726,2.6126
2007,225,1,1,-0.4046,127.62,13.321,1.2244,0.38196,0.17391,0.86835,0.17726,2.5245
2007,233,1,1,0.0292,98.327,9.6289,0.8641,0.34773,0.13132,0.86835,0.17726,1.8852
2007,241,1,1,0.7459,97.888,9.0367,0.9,0.27719,0.089212,0.86835,0.17726,1.0932
2007,249,1,1,0.52353,79.86,4.4311,0.60926,0.24245,-0.03596,0.86835,0.17726,0.62287
2007,257,1,1,0.50906,48.064,1.3633,0.50669,0.24637,-0.03102,0.86835,0.17726,0.4371
2008,121,1,1,0.27544,244.13,-7.8267,0.2871,-0.38386,0.79366,0.86835,0.17726,0
2008,129,1,1,0.2658,232.09,-5.6467,0.083117,-0.44981,0.82709,0.86835,0.17726,0
2008,137,1,1,0.55008,221.49,-6.8417,0,-0.47384,0.82323,0.86835,0.17726,0
2008,145,1,1,-0.1317,233.45,0.51333,0.03913,-0.41278,0.72418,0.86835,0.17726,1.2079
2008,153,1,1,1.0444,215.14,-5.5567,0.385,0.22119,0.46626,0.86835,0.17726,0
2008,161,1,1,0.24144,204.74,2.55,0.24583,0.16386,0.11537,0.86835,0.17726,0.92116
2008,169,1,1,0.27747,241.69,8.4522,0.56964,0.16295,0.050245,0.86835,0.17726,0.83663
2008,177,1,1,-0.3718,249.29,8.5622,0.78814,0.174,0.052261,0.86835,0.17726,1.6569
2008,185,1,1,-0.9539,183.29,10.692,0.89296,0.20913,0.080643,0.86835,0.17726,3.0103
2008,193,1,1,-1.4548,278.59,16.103,0.95507,0.2556,0.11224,0.86835,0.17726,4.011
2008,201,1,1,-1.6185,182.23,12.682,1.275,0.2989,0.13361,0.86835,0.17726,3.7235
2008,209,1,1,-2.1395,160.75,10.639,1.1458,0.33882,0.15812,0.86835,0.17726,4.4051
2008,217,1,1,-2.1258,227.9,16.162,1.3486,0.36531,0.16414,0.86835,0.17726,4.7684
2008,225,1,1,-1.7732,223.08,16.497,1.4722,0.3841,0.15859,0.86835,0.17726,4.5083
2008,233,1,1,-0.7577,126.72,12.808,1.4611,0.39285,0.15384,0.86835,0.17726,2.5921
2008,241,1,1,-0.1777,95.474,1.4667,0.68269,0.39032,0.13883,0.86835,0.17726,1.4552
2008,249,1,1,1.2038,67.899,-0.44444,0.9807,0.25663,0.040083,0.86835,0.17726,0
2008,257,1,1,0.59998,70.346,0.61556,0.72549,0.25091,0.08381,0.86835,0.17726,0.43882
2009,121,1,1,0.29483,239.27,-9.73,0.12017,-0.38386,0.77237,0.86835,0.17726,0
2009,129,1,1,0.32047,272.4,-10.429,0.083117,-0.38147,0.77859,0.86835,0.17726,0
2009,145,1,1,0.68914,257.56,-2.8133,0,-0.41278,0.769,0.86835,0.17726,0
2009,153,1,1,0.15124,208.28,1.8911,0.19286,0.31074,0.34376,0.86835,0.17726,0.93786
2009,161,1,1,0.41099,202.87,9.4611,0.55965,0.18513,0.0074811,0.86835,0.17726,0.75861
2009,169,1,1,0.18361,193.25,7.6467,0.6439,0.22338,0.019624,0.86835,0.17726,0.97399
2009,177,1,1,-1.1208,258.89,16.582,1.0847,0.26131,0.050099,0.86835,0.17726,2.4974
2009,185,1,1,-2.5363,214.21,12.268,1.2,0.304,0.097395,0.86835,0.17726,4.4568
2009,193,1,1,-2.6196,174.25,12.941,1.3444,0.34408,0.12593,0.86835,0.17726,4.0997
2009,201,1,1,-1.9568,179.49,10.197,1.6028,0.37678,0.13396,0.86835,0.17726,3.8367
2009,209,1,1,-2.3288,152.99,10.84,1.4104,0.39919,0.15608,0.86835,0.17726,3.7713
2009,217,1,1,-1.5917,175.32,10.566,1.3472,0.39248,0.15884,0.86835,0.17726,3.6518
2009,225,1,1,-0.6876,192.54,13.71,1.2487,0.38481,0.15538,0.86835,0.17726,2.1311
2010,121,1,1,0.14359,296.01,-8.18,0,-0.49229,0.83576,0.86835,0.17726,0
2010,129,1,1,0.27109,307.43,-7.0689,0.085714,-0.78893,0.85234,0.86835,0.17726,0
2010,137,1,1,0.70359,279.49,-2.0778,0.039143,-0.77631,0.83147,0.86835,0.17726,0
2010,145,1,1,0.72262,266.37,-1.1844,0.14025,-0.41278,0.76314,0.86835,0.17726,0
2010,153,1,1,0.23077,227.22,3.9244,0.37609,0.22119,0.27743,0.86835,0.17726,0.65064
2010,161,1,1,0.40828,229.33,5.8111,0.56087,0.15203,-0.054263,0.86835,0.17726,0.71982
2010,169,1,1,0.2448,139.38,6.8767,1.1739,0.21083,0.031766,0.86835,0.17726,1.239
2010,177,1,1,-1.0122,294.48,17.52,0.86944,0.26218,0.04868,0.86835,0.17726,3.2667
2010,185,1,1,-1.2382,211.35,20.512,1.2639,0.29892,0.061882,0.86835,0.17726,3.7396
2010,193,1,1,-2.3478,257.8,17.068,1.4861,0.34264,0.078942,0.86835,0.17726,4.5288
2010,201,1,1,-2.1975,181.34,18.018,1.2639,0.36346,0.09144,0.86835,0.17726,3.7826
2010,209,1,1,-1.8978,130.72,7.4289,1.1686,0.38912,0.14868,0.86835,0.17726,2.8208
2010,217,1,1,-1.9025,152.26,9.9756,1.4236,0.39531,0.15999,0.86835,0.17726,2.7647
2010,225,1,1,-1.3202,131.47,9.1311,1.2196,0.37868,0.14901,0.86835,0.17726,2.3439
2011,137,1,1,0.081149,272.51,-7.9778,0.22162,-0.57935,0.7898,0.86835,0.17726,0
2011,145,1,1,0.27967,317.27,-2.2289,0.14025,-0.82662,0.84791,0.86835,0.17726,0
2011,153,1,1,0.04475,311.74,1.4622,0.33077,0.42416,0.64808,0.86835,0.17726,0.53585
2011,161,1,1,0.39065,230.89,8.9633,0.56452,0.1849,0.044966,0.86835,0.17726,0.38506
2011,169,1,1,-0.1634,243.12,14.313,0.57966,0.19808,0.051974,0.86835,0.17726,1.4673
2011,177,1,1,-1.8032,282.97,13.539,0.90556,0.23938,0.093819,0.86835,0.17726,3.4734
2011,185,1,1,-2.1049,234.99,12.422,1.0029,0.26055,0.12357,0.86835,0.17726,3.5783
2011,193,1,1,-2.3599,165.08,15.234,1.0014,0.30113,0.17871,0.86835,0.17726,3.0219
2011,201,1,1,-2.8503,202.22,16.703,1.5901,0.34484,0.22356,0.86835,0.17726,4.3055
