2003,177,1,1,-1.7943,167.86,9.5367,0.063047,0.17565,0.026948,0.053361,0.21673,0.18475,0.099109,0.86835,0.17726,3.8613
2003,185,1,1,-2.2342,261.82,16.423,0.054772,0.19196,0.023232,0.051381,0.22903,0.18258,0.092159,0.86835,0.17726,4.5784
2003,193,1,1,-2.1923,245.12,15.473,0.04961,0.20942,0.020302,0.050842,0.24366,0.18212,0.087842,0.86835,0.17726,4.1846
2003,201,1,1,-2.4229,167.42,13.513,0.047843,0.22527,0.019554,0.051326,0.2557,0.18613,0.086567,0.86835,0.17726,4.4878
2003,209,1,1,-1.9238,218.86,13.067,0.046376,0.25451,0.018985,0.053162,0.28327,0.20293,0.089239,0.86835,0.17726,4.2463
2003,217,1,1,-1.5905,196.85,19.353,0.046813,0.26365,0.019809,0.054665,0.29232,0.20772,0.089987,0.86835,0.17726,3.6605
2003,225,1,1,-0.9071,102.72,7.7703,0.047909,0.26409,0.022011,0.056614,0.29188,0.20552,0.087905,0.86835,0.17726,2.5294
2003,233,1,1,-0.0327,111.17,4.68,0.055792,0.24848,0.02193,0.054429,0.28679,0.19887,0.086119,0.86835,0.17726,1.5489
2003,241,1,1,0.77833,105.05,4.6856,0.062016,0.25416,0.025621,0.055821,0.29568,0.19958,0.089505,0.86835,0.17726,0.84347
2003,249,1,1,0.90487,47.321,0.025,0.068397,0.21596,0.025174,0.051777,0.26758,0.19931,0.092081,0.86835,0.17726,0.37203
2004,185,1,1,-1.6418,197.5,14.547,0.062109,0.18288,0.026348,0.052611,0.23357,0.19561,0.10208,0.86835,0.17726,3.7933
2004,193,1,1,-2.0514,230.98,10.829,0.059273,0.224,0.030168,0.060545,0.27042,0.20479,0.10131,0.86835,0.17726,3.4164
2004,201,1,1,-1.7314,177.88,11.751,0.052616,0.22579,0.02181,0.053257,0.27285,0.2033,0.09715,0.86835,0.17726,3.4418
2004,209,1,1,-1.5226,109.57,10.76,0.050549,0.23721,0.018689,0.051903,0.28478,0.20683,0.096626,0.86835,0.17726,3.1568
2004,217,1,1,-1.2464,156.98,12.743,0.049334,0.25364,0.018172,0.052078,0.30112,0.21835,0.097456,0.86835,0.17726,3.0904
2004,225,1,1,-0.9626,153.03,15.111,0.05012,0.25956,0.017943,0.053367,0.30916,0.22596,0.099258,0.86835,0.17726,2.3605
2004,233,1,1,-0.6657,155.29,9.3033,0.054853,0.26145,0.019023,0.055513,0.31371,0.22831,0.1002,0.86835,0.17726,2.0145
2004,241,1,1,0.17665,89.645,4.5489,0.06115,0.24921,0.023252,0.055651,0.30328,0.22172,0.09938,0.86835,0.17726,0.83755
2004,249,1,1,0.47348,63.903,5.2589,0.073985,0.22629,0.026842,0.053621,0.29419,0.23294,0.108,0.86835,0.17726,0.51933
2005,177,1,1,-1.8361,322.43,15.903,0.063258,0.23264,0.027028,0.059448,0.28643,0.22094,0.10928,0.86835,0.17726,4.3717
2005,185,1,1,-1.9142,227.57,18.066,0.06062,0.2479,0.025673,0.059714,0.30229,0.22959,0.1087,0.86835,0.17726,4.0824
2005,193,1,1,-2.0923,234.29,13.434,0.057977,0.26154,0.022915,0.057677,0.31235,0.22806,0.10521,0.86835,0.17726,4.7555
2005,201,1,1,-1.5465,145.58,12.482,0.056609,0.26783,0.021187,0.056515,0.31413,0.22583,0.1042,0.86835,0.17726,4.4361
2005,209,1,1,-1.3348,140.48,14.74,0.054527,0.27547,0.019456,0.05552,0.3158,0.22367,0.10346,0.86835,0.17726,3.7155
2005,217,1,1,-1.1726,109.32,2.8954,0.055313,0.24404,0.018851,0.053805,0.2852,0.19494,0.091636,0.86835,0.17726,2.9889
2005,225,1,1,-0.2292,121.63,10.118,0.061971,0.24735,0.022406,0.056413,0.29361,0.21139,0.095616,0.86835,0.17726,2.066
2006,177,1,1,-0.9944,192.12,10.23,0.068411,0.21046,0.031419,0.061048,0.26228,0.20158,0.10481,0.86835,0.17726,2.3671
2006,185,1,1,-1.3658,241.62,18.436,0.059992,0.22465,0.025293,0.057997,0.26972,0.20481,0.098917,0.86835,0.17726,4.2483
2006,193,1,1,-1.8609,159.68,18.551,0.056973,0.22555,0.02264,0.055982,0.26935,0.20273,0.095743,0.86835,0.17726,3.2471
2006,201,1,1,-1.5939,136.6,7.5189,0.050191,0.24381,0.021566,0.053598,0.27344,0.19109,0.086034,0.86835,0.17726,2.9409
2006,209,1,1,-1.0705,124.34,7.9111,0.049218,0.25572,0.020445,0.053369,0.28331,0.19168,0.087178,0.86835,0.17726,2.7066
2006,217,1,1,-1.2326,99.001,7.8383,0.050949,0.25355,0.019864,0.051876,0.29119,0.2079,0.089782,0.86835,0.17726,2.532
2006,225,1,1,-0.7904,109.49,9.5767,0.050858,0.25395,0.019956,0.051625,0.29205,0.21165,0.090068,0.86835,0.17726,1.9651
2006,233,1,1,-0.456,68.398,7.2562,0.05093,0.2536,0.019942,0.051807,0.29128,0.19887,0.089468,0.86835,0.17726,1.4901
2007,185,1,1,-1.8694,243.21,13.822,0.047098,0.2016,0.01946,0.04846,0.23031,0.17366,0.081715,0.86835,0.17726,5.0136
2007,193,1,1,-0.714,133.96,14.818,0.044702,0.20812,0.018625,0.0475,0.23513,0.17325,0.081111,0.86835,0.17726,3.0771
2007,201,1,1,-1.5127,201.33,19.031,0.041238,0.22774,0.018441,0.048071,0.25285,0.17241,0.07952,0.86835,0.17726,4.2406
2007,209,1,1,-1.5107,173.82,18.663,0.041733,0.23617,0.019161,0.049344,0.2581,0.17323,0.079327,0.86835,0.17726,3.3109
2007,217,1,1,-0.7566,113.66,10.433,0.043956,0.2479,0.0202,0.052116,0.26151,0.1732,0.077759,0.86835,0.17726,2.6126
2007,225,1,1,-0.4046,127.62,13.321,0.044545,0.25587,0.01867,0.052032,0.27058,0.18006,0.078272,0.86835,0.17726,2.5245
2007,233,1,1,0.0292,98.327,9.6289,0.047324,0.23978,0.018676,0.048714,0.25988,0.18412,0.07864,0.86835,0.17726,1.8852
2007,241,1,1,0.7459,97.888,9.0367,0.050292,0.19949,0.020752,0.046085,0.2296,0.16681,0.075962,0.86835,0.17726,1.0932
2007,249,1,1,0.52353,79.86,4.4311,0.053932,0.18548,0.020352,0.044026,0.22472,0.19931,0.081936,0.86835,0.17726,0.62287
2007,257,1,1,0.50906,48.064,1.3633,0.055232,0.18677,0.024455,0.047911,0.23039,0.19872,0.084418,0.86835,0.17726,0.4371
2008,121,1,1,0.27544,244.13,-7.8267,0.87995,0.81778,0.89234,0.88907,0.38409,0.094077,0.044975,0.86835,0.17726,0
2008,129,1,1,0.2658,232.09,-5.6467,0.83616,0.75962,0.84682,0.85208,0.32321,0.071886,0.029733,0.86835,0.17726,0
2008,137,1,1,0.55008,221.49,-6.8417,0.79288,0.6987,0.79455,0.80203,0.22666,0.06774,0.032748,0.86835,0.17726,0
2008,145,1,1,-0.1317,233.45,0.51333,0.69844,0.60913,0.70119,0.70846,0.18525,0.097445,0.046268,0.86835,0.17726,1.2079
2008,153,1,1,1.0444,215.14,-5.5567,0.13512,0.24367,0.11033,0.11593,0.22081,0.088699,0.042632,0.86835,0.17726,0
2008,161,1,1,0.24144,204.74,2.55,0.071465,0.15978,0.032148,0.056401,0.1909,0.12673,0.063238,0.86835,0.17726,0.92116
2008,169,1,1,0.27747,241.69,8.4522,0.062608,0.14889,0.026776,0.049859,0.17546,0.13464,0.071279,0.86835,0.17726,0.83663
