2003,177,1,1,3.8613,167.86,286.57,0.0687,0.1606,0.028,0.0532,0.2028,0.1766,0.1035,0
2003,185,1,1,4.5784,261.82,292.12,0.0577,0.1806,0.0232,0.0509,0.2143,0.1763,0.0933,0
2003,193,1,1,4.1846,245.12,292.59,0.0503,0.1988,0.0191,0.0492,0.2292,0.1767,0.0877,0
2003,201,1,1,4.4878,167.42,291.32,0.0461,0.2107,0.0174,0.0485,0.2367,0.1741,0.0826,0
2003,209,1,1,4.2463,218.86,291.46,0.0448,0.2429,0.0184,0.0515,0.2641,0.1876,0.0825,0
2003,217,1,1,3.6605,196.85,298.4,0.0441,0.2608,0.0182,0.0524,0.2823,0.1984,0.0857,0
2003,225,1,1,2.5294,102.72,284.52,0.0452,0.2663,0.0192,0.0539,0.2879,0.2027,0.0869,0
2003,233,1,1,1.5489,111.17,281.94,0.0491,0.2171,0.0223,0.0503,0.2431,0.1605,0.0723,0
2003,241,1,1,0.84347,105.05,282.29,0.0599,0.2421,0.0227,0.0563,0.2709,0.1853,0.0828,0
2003,249,1,1,0.37203,47.321,260.34,0.0644,0.2511,0.022,0.0588,0.2854,0.1943,0.0893,0
2004,185,1,1,3.7933,197.5,290.13,0.0636,0.1617,0.0242,0.0486,0.2082,0.185,0.1006,0
2004,193,1,1,3.4164,230.98,286.31,0.0597,0.2187,0.0279,0.0601,0.2607,0.1998,0.098,0
2004,201,1,1,3.4418,177.88,289.47,0.0546,0.2216,0.0213,0.0559,0.261,0.197,0.0957,0
2004,209,1,1,3.1568,109.57,260.34,0.0496,0.2288,0.0166,0.0509,0.2697,0.1931,0.0926,0
2004,217,1,1,3.0904,156.98,291.97,0.0504,0.2539,0.0175,0.0516,0.2924,0.2129,0.0949,0
2004,225,1,1,2.3605,153.03,294.07,0.0487,0.2561,0.0183,0.0518,0.2975,0.2152,0.0948,0
2004,233,1,1,2.0145,155.29,287.67,0.0517,0.2657,0.0191,0.0549,0.3096,0.2258,0.0976,0
2004,241,1,1,0.83755,89.645,281.85,0.0559,0.261,0.0196,0.0561,0.3087,0.2175,0.0947,0
2004,249,1,1,0.51933,63.903,285.28,0.0681,0.223,0.025,0.0528,0.2817,0.211,0.0973,0
2005,177,1,1,4.3717,322.43,293.43,0.0644,0.2195,0.0274,0.0578,0.2677,0.2081,0.107,0
2005,185,1,1,4.0824,227.57,296.85,0.0598,0.2395,0.026,0.058,0.2865,0.2173,0.1045,0
2005,193,1,1,4.7555,234.29,292.38,0.0572,0.2577,0.0223,0.0575,0.3052,0.2258,0.1029,0
2005,201,1,1,4.4361,145.58,260.34,0.0573,0.2625,0.0216,0.0576,0.3091,0.2199,0.1012,0
2005,209,1,1,3.7155,140.48,292.54,0.0533,0.2738,0.0188,0.0537,0.3132,0.221,0.1014,0
2005,217,1,1,2.9889,109.32,260.34,0.0525,0.2612,0.0193,0.0541,0.2985,0.2191,0.0968,0
2005,225,1,1,2.066,121.63,291.98,0.0554,0.2339,0.0181,0.0518,0.2713,0.194,0.0853,0
2006,177,1,1,2.3671,192.12,285.2,0.0701,0.1968,0.0271,0.0581,0.2466,0.1951,0.1067,0
2006,185,1,1,4.2483,241.62,294.46,0.0611,0.2185,0.0245,0.0581,0.2622,0.2002,0.0996,0
2006,193,1,1,3.2471,159.68,293.83,0.0581,0.2277,0.0227,0.057,0.2687,0.2019,0.0973,0
2006,201,1,1,2.9409,136.6,286.93,0.0536,0.2381,0.0206,0.0537,0.2763,0.2035,0.0933,0
2006,209,1,1,2.7066,124.34,280.42,0.051,0.2449,0.0269,0.0557,0.2682,0.1935,0.0878,0
2006,217,1,1,2.532,99.001,260.34,0.0493,0.2451,0.0309,0.0489,0.2774,0.1894,0.0875,0
2006,225,1,1,1.9651,109.49,288.74,0.0495,0.2481,0.0189,0.0508,0.2839,0.1944,0.0858,0
2006,233,1,1,1.4901,68.398,260.34,0.0498,0.2479,0.019,0.0512,0.2832,0.194,0.0853,0
2007,185,1,1,5.0136,243.21,288.63,0.0444,0.1717,0.0194,0.0441,0.1953,0.1486,0.0711,0
2007,193,1,1,3.0771,133.96,292.94,0.0456,0.1906,0.0191,0.0469,0.2155,0.1659,0.0782,0
2007,201,1,1,4.2406,201.33,296.72,0.0429,0.217,0.02,0.0484,0.2355,0.1651,0.0777,0
2007,209,1,1,3.3109,173.82,297.34,0.0392,0.2216,0.0185,0.047,0.2415,0.1635,0.0763,0
2007,217,1,1,2.6126,113.66,287.43,0.0398,0.2323,0.0181,0.0481,0.2442,0.1646,0.0764,0
2007,225,1,1,2.5245,127.62,293.12,0.0432,0.2429,0.02,0.0524,0.2502,0.1664,0.0745,0
2007,233,1,1,1.8852,98.327,285.82,0.0427,0.2494,0.0165,0.0511,0.26,0.1705,0.0744,0
2007,241,1,1,1.0932,97.888,285.71,0.0519,0.2214,0.0206,0.0517,0.2419,0.1733,0.0783,0
2007,249,1,1,0.62287,79.86,282.33,0.0517,0.1819,0.0193,0.0448,0.2122,0.1591,0.0768,0
2007,257,1,1,0.4371,48.064,277.21,0.0535,0.1723,0.0188,0.0429,0.208,0.1608,0.0784,0
2008,169,1,1,0.83663,241.69,284.05,0.0592,0.1369,0.0243,0.0451,0.1596,0.1256,0.0674,0
2008,177,1,1,1.6569,249.29,283.69,0.0542,0.1303,0.0226,0.0427,0.1527,0.1168,0.0608,0
2008,185,1,1,3.0103,183.29,286.12,0.0493,0.1309,0.0201,0.0408,0.1534,0.1156,0.0582,0
2008,193,1,1,4.011,278.59,291.22,0.0398,0.15,0.0165,0.0384,0.169,0.1225,0.0553,0
2008,201,1,1,3.7235,182.23,289.21,0.038,0.1705,0.0155,0.0389,0.1874,0.1308,0.0574,0
2008,209,1,1,4.4051,160.75,287.12,0.0401,0.2078,0.0174,0.0438,0.2248,0.149,0.0662,0
2008,217,1,1,4.7684,227.9,292.85,0.0409,0.2279,0.0158,0.0467,0.2443,0.1597,0.0719,0
2008,225,1,1,4.5083,223.08,294.6,0.0396,0.2412,0.0142,0.047,0.2584,0.1695,0.0748,0
2008,233,1,1,2.5921,126.72,292.55,0.0396,0.2525,0.0156,0.0484,0.2707,0.1796,0.0772,0
2008,241,1,1,1.4552,95.474,279.17,0.0435,0.2587,0.0199,0.0527,0.2783,0.1854,0.0777,0
2008,249,1,1,0.67636,67.899,274.72,0.0653,0.246,0.0331,0.0635,0.2662,0.14372,0.0806,0
2008,257,1,1,0.43882,70.346,276.19,0.0637,0.2141,0.0242,0.0522,0.2491,0.182,0.0839,0
2009,161,1,1,0.75861,202.87,287.94,0.0737,0.1732,0.0289,0.0548,0.2094,0.1686,0.1043,0
2009,169,1,1,0.97399,193.25,284.17,0.0731,0.1761,0.0292,0.0549,0.2094,0.1704,0.1008,0
2009,177,1,1,2.4974,258.89,295.03,0.0623,0.1952,0.024,0.0523,0.2279,0.1798,0.096,0
2009,185,1,1,4.4568,214.21,290.1,0.058,0.2099,0.0216,0.052,0.2406,0.1805,0.0938,0
2009,193,1,1,4.0997,174.25,291.46,0.0552,0.2418,0.0211,0.0541,0.2674,0.1848,0.0909,0
2009,201,1,1,3.8367,179.49,288.85,0.0554,0.2683,0.0217,0.0578,0.2914,0.1999,0.0926,0
2009,209,1,1,3.7713,152.99,292.24,0.0537,0.2806,0.0211,0.0577,0.3029,0.2036,0.0941,0
2009,217,1,1,3.6518,175.32,289.16,0.0573,0.2882,0.0256,0.0623,0.306,0.1998,0.0901,0
2009,225,1,1,2.1311,192.54,295.66,0.0571,0.2806,0.0249,0.0603,0.2999,0.1982,0.0872,0
2010,161,1,1,0.71982,229.33,283.26,0.0821,0.1852,0.0287,0.0559,0.2123,0.1678,0.103,0
2010,169,1,1,1.239,139.38,280.96,0.0802,0.1841,0.0315,0.0561,0.214,0.167,0.1024,0
2010,177,1,1,3.2667,294.48,294.74,0.064,0.1969,0.0256,0.0523,0.2321,0.1819,0.0962,0
2010,185,1,1,3.7396,211.35,298.54,0.0593,0.2106,0.0231,0.0509,0.2454,0.1889,0.0952,0
2010,193,1,1,4.5288,257.8,294.63,0.0518,0.2359,0.021,0.0502,0.2676,0.1974,0.0902,0
2010,201,1,1,3.7826,181.34,292.46,0.053,0.2492,0.0233,0.0539,0.2795,0.2035,0.089,0
2010,209,1,1,2.8208,130.72,284.47,0.0558,0.277,0.0222,0.0599,0.3004,0.2084,0.0917,0
2010,217,1,1,2.7647,152.26,289.26,0.0514,0.2785,0.0199,0.0548,0.2997,0.1954,0.0871,0
2010,225,1,1,2.3439,131.47,287.16,0.0492,0.2714,0.0189,0.0518,0.294,0.1914,0.0843,0
2011,161,1,1,0.38506,230.89,284.7,0.0762,0.1768,0.0272,0.0532,0.2008,0.1615,0.0896,0
2011,169,1,1,1.4673,243.12,289.71,0.0707,0.1688,0.0254,0.0502,0.1941,0.1537,0.0867,0
