2004,153,5,5,0.61261,132.93,9.22,0.051102,0.16562,0.028586,0.050496,0.20911,0.17584,0.090745,1
2004,161,5,5,0.61612,134.1,16.155,0.040194,0.19156,0.023241,0.050561,0.22749,0.17349,0.080331,1
2004,169,5,5,0.79183,151.63,18.255,0.035049,0.20457,0.018516,0.047535,0.23676,0.17316,0.078169,1
2004,177,5,5,1.1164,149.15,19.52,0.033337,0.2039,0.017857,0.045702,0.23493,0.16971,0.075229,1
2004,185,5,5,1.7175,98.793,16.055,0.040596,0.19964,0.031622,0.056482,0.222,0.1586,0.06401,1
2004,193,5,5,1.6669,133.8,17.57,0.037878,0.2118,0.025161,0.053818,0.23477,0.15908,0.069149,1
2004,201,5,5,1.2647,106.93,14.03,0.040198,0.22115,0.024488,0.054161,0.24741,0.16891,0.075753,1
2004,209,5,5,1.471,134.09,13.01,0.047845,0.23255,0.034471,0.062316,0.26054,0.17978,0.082171,1
2004,217,5,5,1.4725,59.941,8.91,0.067082,0.19248,0.078481,0.085526,0.22208,0.16475,0.067444,1
2004,225,5,5,1.4792,64.023,8.385,0.059676,0.20226,0.044429,0.069778,0.22421,0.16654,0.073265,1
2004,233,5,5,1.4657,75.558,10.165,0.054476,0.19093,0.031882,0.060251,0.21596,0.16154,0.071682,1
2004,241,5,5,1.2089,78.639,7.445,0.057406,0.18015,0.026598,0.05708,0.20859,0.15649,0.072645,1
2003,217,7,7,5.8446,221.49,19.91,0.041439,0.19887,0.026186,0.052322,0.23085,0.1864,0.089584,1
2003,225,7,7,3.7278,177.03,15.96,0.042667,0.19564,0.025163,0.052182,0.22767,0.17582,0.087367,1
2003,233,7,7,2.8533,156.13,9.28,0.039219,0.18046,0.021984,0.047259,0.2114,0.16365,0.078506,1
2003,241,7,7,3.296,139.96,12.015,0.041976,0.1657,0.021684,0.045178,0.20074,0.16289,0.077406,1
2003,249,7,7,1.986,88.083,14.635,0.066338,0.17502,0.029637,0.058632,0.21934,0.17272,0.087368,1
2003,257,7,7,3.358,109.76,3.625,0.06291,0.15612,0.02889,0.054771,0.19403,0.1652,0.087939,1
2004,89,7,7,0.019759,181.17,-13.845,0.45549,0.46633,0.4427,0.45374,0.27298,0.091467,0.049322,1
2004,97,7,7,0.026829,169.35,-10.08,0.45559,0.4567,0.43462,0.45044,0.21051,0.076012,0.044563,1
2004,105,7,7,0.040429,223.02,-7.65,0.44208,0.43531,0.42102,0.43672,0.18173,0.069482,0.043508,1
2004,113,7,7,0.14248,209.89,-5.705,0.40079,0.39396,0.38131,0.39581,0.15944,0.074816,0.049398,1
2004,121,7,7,0.56069,218.64,-5.6,0.059193,0.14827,0.027529,0.04709,0.20372,0.19015,0.12405,1
2004,129,7,7,1.312,178.79,4.52,0.066016,0.16106,0.034927,0.053053,0.21666,0.20424,0.12375,1
2004,137,7,7,1.4196,210.39,6.66,0.072837,0.16453,0.042368,0.061446,0.21767,0.20735,0.12217,1
2004,145,7,7,2.0078,188.11,10.105,0.066947,0.18501,0.039086,0.066537,0.23033,0.20649,0.11686,1
2004,153,7,7,2.4459,223.02,10.505,0.055486,0.1836,0.028914,0.057922,0.2282,0.19746,0.11001,1
2004,161,7,7,2.502,226.33,12.69,0.051543,0.18152,0.028214,0.054249,0.22108,0.19007,0.10436,1
2004,169,7,7,2.7381,226.39,13.31,0.045798,0.19768,0.02908,0.053929,0.23114,0.19076,0.09498,1
2004,177,7,7,2.6421,275.13,16.455,0.044571,0.2094,0.026529,0.053943,0.24335,0.19466,0.094527,1
2004,185,7,7,3.0734,277.66,23.345,0.04539,0.21916,0.024831,0.055584,0.25553,0.20088,0.096933,1
2004,193,7,7,3.0316,232.28,21.59,0.042892,0.21241,0.024602,0.051582,0.24916,0.19198,0.09282,1
2004,201,7,7,3.2737,226.49,15.65,0.043524,0.21454,0.027861,0.052571,0.24415,0.1875,0.089292,1
2004,209,7,7,3.5651,97.368,18.995,0.045696,0.20489,0.026598,0.057457,0.22873,0.17714,0.084443,1
2004,217,7,7,5.3843,189.46,12.48,0.04521,0.20086,0.028012,0.055904,0.22802,0.17535,0.083486,1
2004,225,7,7,7.0397,150.5,14.5,0.043369,0.20095,0.023271,0.052984,0.23517,0.17839,0.085978,1
2004,233,7,7,7.5907,164.1,13.97,0.045163,0.19413,0.0231,0.053251,0.22864,0.17811,0.086206,1
2004,241,7,7,4.0855,173.45,9.05,0.05139,0.18332,0.025269,0.05499,0.21753,0.17276,0.084614,1
2004,249,7,7,3.0251,130.12,7.525,0.066008,0.1681,0.031912,0.058494,0.20663,0.16998,0.086849,1
2004,257,7,7,2.3035,101.76,7.17,0.06838,0.15383,0.032047,0.052957,0.19906,0.1718,0.094565,1
2004,265,7,7,1.5376,84.579,2.56,0.05919,0.14626,0.027841,0.046473,0.195,0.17696,0.10377,1
2004,273,7,7,0.72076,52.137,-3.185,0.055302,0.14164,0.024633,0.045407,0.19162,0.16882,0.096262,1
2005,89,7,7,0.011454,159.29,-12.95,0.47964,0.48552,0.46186,0.47746,0.23661,0.074798,0.042812,1
2005,97,7,7,0.0502,179.44,-8.015,0.4679,0.45579,0.44854,0.46539,0.18482,0.064673,0.039969,1
2005,105,7,7,0.12629,209.31,-3.41,0.45155,0.43003,0.43354,0.45009,0.15639,0.062782,0.040253,1
2005,113,7,7,0.24136,176.65,-1.865,0.059502,0.14499,0.030341,0.048627,0.19123,0.18063,0.1093,1
2005,121,7,7,2.1701,230.49,10.875,0.060212,0.14919,0.031665,0.050553,0.19789,0.18585,0.11122,1
2005,129,7,7,1.4845,231.66,7.955,0.058253,0.15801,0.033355,0.0538,0.20927,0.18812,0.10894,1
2005,137,7,7,1.1421,193.62,6.215,0.055092,0.16339,0.030745,0.053212,0.20885,0.18136,0.10048,1
2005,145,7,7,1.3567,211.3,4.45,0.051473,0.17783,0.027873,0.053743,0.21983,0.18248,0.097361,1
2005,153,7,7,2.3946,251.28,14.7,0.048678,0.20241,0.026823,0.056769,0.24288,0.18783,0.094277,1
2005,161,7,7,1.8155,260.32,19.17,0.045769,0.20547,0.026051,0.054035,0.2456,0.19438,0.094906,1
2005,169,7,7,3.4691,245.13,17.33,0.044253,0.22251,0.025325,0.056043,0.25732,0.19015,0.089538,1
2005,177,7,7,3.8901,253.53,20.46,0.038192,0.22516,0.021265,0.049531,0.25734,0.18756,0.087104,1
2005,185,7,7,5.3495,284.61,21.955,0.04111,0.22542,0.023767,0.05302,0.25577,0.18834,0.087839,1
2005,193,7,7,7.582,172.33,18.465,0.049808,0.21835,0.034682,0.066808,0.24049,0.17461,0.081769,1
2005,201,7,7,7.0643,160.6,13.62,0.035698,0.21146,0.019161,0.048316,0.24107,0.16441,0.07589,1
2005,209,7,7,5.4394,184.38,13.875,0.036557,0.21059,0.018759,0.047902,0.24374,0.17265,0.08032,1
2005,217,7,7,5.419,178.71,14.79,0.037506,0.20521,0.019061,0.048196,0.23802,0.17109,0.079969,1
2005,225,7,7,4.4546,155.54,10.79,0.041082,0.19563,0.020639,0.049508,0.22708,0.1601,0.075096,1
2005,233,7,7,4.3303,113.89,13.615,0.04729,0.18917,0.023771,0.052941,0.22417,0.16873,0.081802,1
2005,241,7,7,3.5044,130.96,9.145,0.055247,0.17432,0.025543,0.054878,0.21301,0.16864,0.084088,1
2005,249,7,7,2.8819,126.04,7.455,0.066338,0.17502,0.029637,0.058632,0.21934,0.17272,0.087368,1
2005,257,7,7,1.9519,98.481,7.635,0.06502,0.14937,0.031555,0.05139,0.1997,0.18022,0.10264,1
2005,265,7,7,1.6194,92.449,8.75,0.061793,0.15075,0.030049,0.049607,0.20161,0.17701,0.10064,1
2005,273,7,7,0.74939,58.619,-4.875,0.042271,0.12884,0.015859,0.035912,0.18363,0.16304,0.095729,1
2005,281,7,7,0.93483,37.174,-1.72,0.17186,0.24555,0.19032,0.1744,0.22607,0.14421,0.079594,1
2005,289,7,7,0.54828,37.652,-19.155,0.33825,0.36314,0.36154,0.34822,0.26322,0.11748,0.064493,1
2005,297,7,7,0.12999,48.151,-21.02,0.31786,0.34198,0.34806,0.3322,0.25098,0.10791,0.059211,1
2006,105,7,7,0.4618,165.43,-8.505,0.46062,0.455,0.43372,0.45665,0.22411,0.081854,0.045802,1
2006,113,7,7,0.37054,184.63,-3.695,0.39696,0.38891,0.37358,0.39377,0.17208,0.077059,0.047318,1
2006,121,7,7,0.45053,180.02,3.67,0.067688,0.15179,0.038333,0.057498,0.1966,0.18042,0.10869,1
2006,129,7,7,0.55868,218.49,3.62,0.062951,0.15497,0.035263,0.053822,0.20896,0.19239,0.11384,1
2006,137,7,7,1.7671,226.85,8.71,0.060892,0.16051,0.033265,0.053265,0.21596,0.19786,0.11451,1
2006,145,7,7,4.57,223.51,13.67,0.049431,0.18408,0.025467,0.05241,0.23469,0.18505,0.097171,1
2006,153,7,7,3.8647,241.6,16.19,0.045602,0.20797,0.024196,0.055092,0.24698,0.1842,0.090506,1
2006,161,7,7,4.3542,269.68,17.345,0.042182,0.21598,0.024392,0.053282,0.25033,0.18435,0.086753,1
2006,169,7,7,3.7559,287.22,20.235,0.040053,0.22714,0.024224,0.052629,0.25826,0.18556,0.085804,1
2006,177,7,7,3.5401,237.92,16.54,0.040247,0.23265,0.024524,0.053935,0.26263,0.18087,0.08548,1
2006,185,7,7,4.2663,208.73,15.915,0.043785,0.22779,0.02592,0.057211,0.26176,0.19078,0.088029,1
2006,193,7,7,4.8236,221.81,17.87,0.0391,0.22505,0.021902,0.053273,0.25428,0.17974,0.080029,1
2006,201,7,7,5.527,246.14,18.93,0.041692,0.22469,0.024337,0.055553,0.25298,0.18232,0.080461,1
2006,209,7,7,5.6579,212.17,22.45,0.041345,0.22156,0.022069,0.055092,0.25047,0.17714,0.07972,1
2006,217,7,7,4.3044,140.67,16.315,0.039384,0.21499,0.021945,0.053002,0.24484,0.16811,0.076263,1
2006,225,7,7,4.2218,143.53,15.26,0.036916,0.20874,0.01892,0.051943,0.23488,0.16936,0.072135,1
2006,233,7,7,3.438,100.62,10.645,0.035247,0.19948,0.017761,0.049639,0.22353,0.15448,0.065968,1
2006,241,7,7,3.6233,67.295,6.915,0.051029,0.17785,0.022312,0.052541,0.20804,0.15001,0.069255,1
2006,249,7,7,4.1836,99.769,3.38,0.057598,0.16618,0.026469,0.052373,0.19958,0.15071,0.073318,1
2006,257,7,7,3.6475,81.749,6.26,0.067273,0.14591,0.033065,0.053567,0.18366,0.15763,0.082527,1
2006,265,7,7,2.2486,78.035,2.245,0.060137,0.13871,0.030886,0.050159,0.17662,0.15475,0.088063,1
2006,273,7,7,1.624,72.878,-2.51,0.050549,0.13106,0.020804,0.041645,0.17346,0.15217,0.089161,1
2006,281,7,7,1.0285,66.389,-8.805,0.17186,0.24555,0.19032,0.1744,0.22607,0.14421,0.079594,1
2006,289,7,7,0.6954,49.692,-17.57,0.32119,0.36019,0.34588,0.33209,0.26029,0.11213,0.062151,1
2006,297,7,7,0.86074,43.578,-25.775,0.31786,0.34198,0.34806,0.3322,0.25098,0.10791,0.059211,1
2006,305,7,7,0.29849,31.303,-24.97,0.30647,0.32667,0.37368,0.33852,0.2356,0.10236,0.055475,1
2006,313,7,7,0.0088825,14.775,-24.25,0.33188,0.31344,0.41156,0.37658,0.22513,0.098516,0.053965,1
2007,97,7,7,0.08733,198.23,-3.695,0.45096,0.42946,0.43749,0.45442,0.15436,0.05948,0.038049,1
2007,105,7,7,0.26884,213.55,-2.515,0.43858,0.42027,0.42184,0.44101,0.14517,0.059208,0.039165,1
2007,113,7,7,0.14474,189.2,-8.855,0.39689,0.40352,0.37652,0.39513,0.17156,0.075061,0.046771,1
2007,121,7,7,0.14302,225.97,-0.585,0.061484,0.14645,0.032188,0.052198,0.17943,0.1564,0.092104,1
2007,129,7,7,1.1039,285.99,7.94,0.061816,0.15009,0.033296,0.0533,0.18412,0.1604,0.092827,1
2007,137,7,7,1.8563,182.59,6.03,0.055743,0.15871,0.036051,0.057133,0.19567,0.1588,0.083673,1
2007,145,7,7,2.7617,193.61,13.37,0.049996,0.1823,0.033322,0.057204,0.21303,0.16244,0.08312,1
2007,153,7,7,2.0531,187.53,11.07,0.04441,0.19702,0.025694,0.054341,0.23269,0.17086,0.083567,1
2007,161,7,7,2.764,266.7,13.33,0.04391,0.20329,0.025743,0.055384,0.24002,0.17211,0.082194,1
2007,169,7,7,3.3035,254.28,19.01,0.04025,0.20968,0.023879,0.051658,0.24537,0.17627,0.083103,1
2007,177,7,7,3.5092,285.69,20.97,0.036935,0.2142,0.020027,0.04858,0.24728,0.17478,0.079492,1
2007,185,7,7,3.4661,191.23,17.28,0.0424,0.22178,0.0216,0.054231,0.25845,0.18376,0.08546,1
2007,193,7,7,3.5611,150.75,12.91,0.044771,0.2246,0.027365,0.057965,0.25175,0.1733,0.079551,1
2007,201,7,7,5.3656,210.24,16.595,0.04189,0.20975,0.025904,0.053492,0.23557,0.16695,0.074827,1
2007,209,7,7,5.3503,223.39,19.48,0.039676,0.20974,0.021606,0.050902,0.23943,0.1714,0.076882,1
2007,217,7,7,6.056,204.6,16.135,0.042416,0.21088,0.02191,0.053084,0.24496,0.17633,0.081453,1
2007,225,7,7,5.7756,208.91,16.56,0.044257,0.20524,0.022296,0.053424,0.24161,0.17413,0.081908,1
2007,233,7,7,4.1573,168.54,12.075,0.048157,0.1969,0.025422,0.053804,0.2328,0.16729,0.078624,1
2007,241,7,7,3.0749,128.92,8.09,0.059922,0.18528,0.030761,0.057567,0.22521,0.17021,0.082824,1
2007,249,7,7,2.2163,114.08,7.425,0.065129,0.17518,0.03131,0.056741,0.2206,0.1758,0.088884,1
2007,257,7,7,2.1878,89.81,3.46,0.062608,0.15638,0.030776,0.050963,0.2062,0.17428,0.095753,1
2007,265,7,7,1.9297,91.741,1.94,0.051941,0.13882,0.026639,0.042851,0.18987,0.16952,0.096444,1
2007,273,7,7,1.1883,40.745,-3.065,0.055302,0.14164,0.024633,0.045407,0.19162,0.16882,0.096262,1
2008,105,7,7,0.021491,181.26,-13.43,0.50263,0.50862,0.47974,0.4987,0.28574,0.10154,0.053498,1
2008,113,7,7,0.057596,226.75,-8.285,0.46556,0.46331,0.44097,0.46225,0.20481,0.0758,0.044182,1
2008,121,7,7,0.48072,186.52,-3.5,0.30208,0.32684,0.27492,0.29578,0.16393,0.099286,0.059033,1
2008,129,7,7,0.81024,239.51,8.135,0.055698,0.14941,0.03101,0.049461,0.19965,0.17684,0.10348,1
2008,137,7,7,0.81364,257.82,9.66,0.0563,0.1697,0.03152,0.054,0.22281,0.19129,0.10744,1
2008,145,7,7,2.7428,284.48,15.985,0.054112,0.19264,0.029582,0.057037,0.24172,0.19744,0.10457,1
2008,153,7,7,2.1598,255.86,15.795,0.051265,0.20674,0.027788,0.058055,0.25498,0.19612,0.099304,1
2008,161,7,7,2.8821,250.87,17.67,0.046165,0.21388,0.024951,0.055278,0.25853,0.19313,0.094114,1
