2005,169,7,7,7.6232,245.13,23.04,0.044253,0.22251,0.025325,0.056043,0.25732,0.19015,0.089538,1.0196,0.22468
2005,177,7,7,6.2686,253.53,27.73,0.038192,0.22516,0.021265,0.049531,0.25734,0.18756,0.087104,1.0196,0.22468
2005,185,7,7,6.8293,284.61,30.7,0.04111,0.22542,0.023767,0.05302,0.25577,0.18834,0.087839,1.0196,0.22468
2005,193,7,7,7.5613,172.33,23.16,0.049808,0.21835,0.034682,0.066808,0.24049,0.17461,0.081769,1.0196,0.22468
2005,201,7,7,7.5507,160.6,15.66,0.035698,0.21146,0.019161,0.048316,0.24107,0.16441,0.07589,1.0196,0.22468
2005,209,7,7,6.053,184.38,20.34,0.036557,0.21059,0.018759,0.047902,0.24374,0.17265,0.08032,1.0196,0.22468
2005,217,7,7,5.7151,178.71,20.87,0.037506,0.20521,0.019061,0.048196,0.23802,0.17109,0.079969,1.0196,0.22468
2005,225,7,7,5.2068,155.54,16.78,0.041082,0.19563,0.020639,0.049508,0.22708,0.1601,0.075096,1.0196,0.22468
2005,233,7,7,3.0979,113.89,17.9,0.04729,0.18917,0.023771,0.052941,0.22417,0.16873,0.081802,1.0196,0.22468
2005,241,7,7,3.0531,130.96,14.65,0.055247,0.17432,0.025543,0.054878,0.21301,0.16864,0.084088,1.0196,0.22468
2005,249,7,7,1.8048,126.04,14.52,0.066338,0.17502,0.029637,0.058632,0.21934,0.17272,0.087368,1.0196,0.22468
2005,257,7,7,0.54293,98.481,13.2,0.06502,0.14937,0.031555,0.05139,0.1997,0.18022,0.10264,1.0196,0.22468
2005,265,7,7,0.6964,92.449,16.13,0.061793,0.15075,0.030049,0.049607,0.20161,0.17701,0.10064,1.0196,0.22468
2005,273,7,7,0,58.619,0.26,0.042271,0.12884,0.015859,0.035912,0.18363,0.16304,0.095729,1.0196,0.22468
2005,281,7,7,0,37.174,4.29,0.17186,0.24555,0.19032,0.1744,0.22607,0.14421,0.079594,1.0196,0.22468
2005,289,7,7,0,37.652,-18.73,0.33825,0.36314,0.36154,0.34822,0.26322,0.11748,0.064493,1.0196,0.22468
2005,297,7,7,0,48.151,-18.12,0.31786,0.34198,0.34806,0.3322,0.25098,0.10791,0.059211,1.0196,0.22468
2006,105,7,7,0,165.43,-3.96,0.46062,0.455,0.43372,0.45665,0.22411,0.081854,0.045802,1.0196,0.22468
2006,113,7,7,0,184.63,-1.15,0.39696,0.38891,0.37358,0.39377,0.17208,0.077059,0.047318,1.0196,0.22468
2006,121,7,7,0.52743,180.02,8.56,0.067688,0.15179,0.038333,0.057498,0.1966,0.18042,0.10869,1.0196,0.22468
2006,129,7,7,0.42809,218.49,9.34,0.062951,0.15497,0.035263,0.053822,0.20896,0.19239,0.11384,1.0196,0.22468
2006,137,7,7,1.4625,226.85,16,0.060892,0.16051,0.033265,0.053265,0.21596,0.19786,0.11451,1.0196,0.22468
2006,145,7,7,6.3207,223.51,23.35,0.049431,0.18408,0.025467,0.05241,0.23469,0.18505,0.097171,1.0196,0.22468
2006,153,7,7,7.1608,241.6,21.25,0.045602,0.20797,0.024196,0.055092,0.24698,0.1842,0.090506,1.0196,0.22468
2006,161,7,7,7.9596,269.68,23.3,0.042182,0.21598,0.024392,0.053282,0.25033,0.18435,0.086753,1.0196,0.22468
2006,169,7,7,7.5323,287.22,27.37,0.040053,0.22714,0.024224,0.052629,0.25826,0.18556,0.085804,1.0196,0.22468
2006,177,7,7,7.5887,237.92,24.31,0.040247,0.23265,0.024524,0.053935,0.26263,0.18087,0.08548,1.0196,0.22468
2006,185,7,7,7.6068,208.73,20.84,0.043785,0.22779,0.02592,0.057211,0.26176,0.19078,0.088029,1.0196,0.22468
2006,193,7,7,7.7305,221.81,24.41,0.0391,0.22505,0.021902,0.053273,0.25428,0.17974,0.080029,1.0196,0.22468
2006,201,7,7,6.6844,246.14,26.67,0.041692,0.22469,0.024337,0.055553,0.25298,0.18232,0.080461,1.0196,0.22468
2006,209,7,7,5.9466,212.17,29.41,0.041345,0.22156,0.022069,0.055092,0.25047,0.17714,0.07972,1.0196,0.22468
2006,217,7,7,4.6674,140.67,21.97,0.039384,0.21499,0.021945,0.053002,0.24484,0.16811,0.076263,1.0196,0.22468
2006,225,7,7,4.1819,143.53,21.07,0.036916,0.20874,0.01892,0.051943,0.23488,0.16936,0.072135,1.0196,0.22468
2006,233,7,7,3.9904,100.62,15.65,0.035247,0.19948,0.017761,0.049639,0.22353,0.15448,0.065968,1.0196,0.22468
2006,241,7,7,3.8197,67.295,11.85,0.051029,0.17785,0.022312,0.052541,0.20804,0.15001,0.069255,1.0196,0.22468
2006,249,7,7,2.32,99.769,7.27,0.057598,0.16618,0.026469,0.052373,0.19958,0.15071,0.073318,1.0196,0.22468
2006,257,7,7,1.4224,81.749,10.51,0.067273,0.14591,0.033065,0.053567,0.18366,0.15763,0.082527,1.0196,0.22468
2006,265,7,7,0.98728,78.035,6.17,0.060137,0.13871,0.030886,0.050159,0.17662,0.15475,0.088063,1.0196,0.22468
2006,273,7,7,0,72.878,3.35,0.050549,0.13106,0.020804,0.041645,0.17346,0.15217,0.089161,1.0196,0.22468
2006,281,7,7,0,66.389,-2.42,0.17186,0.24555,0.19032,0.1744,0.22607,0.14421,0.079594,1.0196,0.22468
2006,289,7,7,0,49.692,-13.79,0.32119,0.36019,0.34588,0.33209,0.26029,0.11213,0.062151,1.0196,0.22468
2006,297,7,7,0,43.578,-18.54,0.31786,0.34198,0.34806,0.3322,0.25098,0.10791,0.059211,1.0196,0.22468
2006,305,7,7,0,31.303,-23.58,0.30647,0.32667,0.37368,0.33852,0.2356,0.10236,0.055475,1.0196,0.22468
2006,313,7,7,0,14.775,-21.35,0.33188,0.31344,0.41156,0.37658,0.22513,0.098516,0.053965,1.0196,0.22468
2007,97,7,7,0,198.23,0.16,0.45096,0.42946,0.43749,0.45442,0.15436,0.05948,0.038049,1.0196,0.22468
2007,105,7,7,0,213.55,1.37,0.43858,0.42027,0.42184,0.44101,0.14517,0.059208,0.039165,1.0196,0.22468
2007,113,7,7,0,189.2,-3.84,0.39689,0.40352,0.37652,0.39513,0.17156,0.075061,0.046771,1.0196,0.22468
2007,121,7,7,0,225.97,2.52,0.061484,0.14645,0.032188,0.052198,0.17943,0.1564,0.092104,1.0196,0.22468
2007,129,7,7,0.89034,285.99,13.95,0.061816,0.15009,0.033296,0.0533,0.18412,0.1604,0.092827,1.0196,0.22468
2007,137,7,7,2.4837,182.59,10.82,0.055743,0.15871,0.036051,0.057133,0.19567,0.1588,0.083673,1.0196,0.22468
2007,145,7,7,4.6231,193.61,17.11,0.049996,0.1823,0.033322,0.057204,0.21303,0.16244,0.08312,1.0196,0.22468
2007,153,7,7,4.7862,187.53,16.86,0.04441,0.19702,0.025694,0.054341,0.23269,0.17086,0.083567,1.0196,0.22468
2007,161,7,7,6.1613,266.7,18.53,0.04391,0.20329,0.025743,0.055384,0.24002,0.17211,0.082194,1.0196,0.22468
2007,169,7,7,6.8955,254.28,25.33,0.04025,0.20968,0.023879,0.051658,0.24537,0.17627,0.083103,1.0196,0.22468
2007,177,7,7,5.4689,285.69,26.95,0.036935,0.2142,0.020027,0.04858,0.24728,0.17478,0.079492,1.0196,0.22468
2007,185,7,7,5.5354,191.23,25.15,0.0424,0.22178,0.0216,0.054231,0.25845,0.18376,0.08546,1.0196,0.22468
2007,193,7,7,6.0411,150.75,20.4,0.044771,0.2246,0.027365,0.057965,0.25175,0.1733,0.079551,1.0196,0.22468
2007,201,7,7,7.7923,210.24,20.15,0.04189,0.20975,0.025904,0.053492,0.23557,0.16695,0.074827,1.0196,0.22468
2007,209,7,7,6.919,223.39,24,0.039676,0.20974,0.021606,0.050902,0.23943,0.1714,0.076882,1.0196,0.22468
2007,217,7,7,6.6803,204.6,22.63,0.042416,0.21088,0.02191,0.053084,0.24496,0.17633,0.081453,1.0196,0.22468
2007,225,7,7,6.4634,208.91,23.45,0.044257,0.20524,0.022296,0.053424,0.24161,0.17413,0.081908,1.0196,0.22468
2007,233,7,7,4.9092,168.54,18.61,0.048157,0.1969,0.025422,0.053804,0.2328,0.16729,0.078624,1.0196,0.22468
2007,241,7,7,2.3987,128.92,13.09,0.059922,0.18528,0.030761,0.057567,0.22521,0.17021,0.082824,1.0196,0.22468
2007,249,7,7,1.0385,114.08,15.18,0.065129,0.17518,0.03131,0.056741,0.2206,0.1758,0.088884,1.0196,0.22468
2007,257,7,7,1.1476,89.81,10.03,0.062608,0.15638,0.030776,0.050963,0.2062,0.17428,0.095753,1.0196,0.22468
2007,265,7,7,0.99914,91.741,7.59,0.051941,0.13882,0.026639,0.042851,0.18987,0.16952,0.096444,1.0196,0.22468
2007,273,7,7,0,40.745,2.36,0.055302,0.14164,0.024633,0.045407,0.19162,0.16882,0.096262,1.0196,0.22468
2008,105,7,7,0,181.26,-7.3,0.50263,0.50862,0.47974,0.4987,0.28574,0.10154,0.053498,1.0196,0.22468
2008,113,7,7,0,226.75,-1.6,0.46556,0.46331,0.44097,0.46225,0.20481,0.0758,0.044182,1.0196,0.22468
2008,121,7,7,0,186.52,0.95,0.30208,0.32684,0.27492,0.29578,0.16393,0.099286,0.059033,1.0196,0.22468
2008,129,7,7,0.38492,239.51,14.67,0.055698,0.14941,0.03101,0.049461,0.19965,0.17684,0.10348,1.0196,0.22468
2008,137,7,7,1.2966,257.82,17.42,0.0563,0.1697,0.03152,0.054,0.22281,0.19129,0.10744,1.0196,0.22468
2008,145,7,7,4.4171,284.48,23.13,0.054112,0.19264,0.029582,0.057037,0.24172,0.19744,0.10457,1.0196,0.22468
2008,153,7,7,5.3838,255.86,24.05,0.051265,0.20674,0.027788,0.058055,0.25498,0.19612,0.099304,1.0196,0.22468
2008,161,7,7,6.2085,250.87,23.57,0.046165,0.21388,0.024951,0.055278,0.25853,0.19313,0.094114,1.0196,0.22468
2008,169,7,7,6.2988,285.03,27.04,0.043361,0.22227,0.024069,0.053429,0.26381,0.19386,0.091765,1.0196,0.22468
2008,177,7,7,6.0768,289.27,27.79,0.041249,0.22799,0.024051,0.051535,0.26951,0.19386,0.090467,1.0196,0.22468
2008,185,7,7,5.4287,262.42,26.92,0.042851,0.22912,0.026004,0.053196,0.2708,0.19475,0.090992,1.0196,0.22468
2008,193,7,7,6.9526,230.82,32.69,0.046724,0.22229,0.025116,0.057529,0.26391,0.19236,0.092322,1.0196,0.22468
2008,201,7,7,4.6043,207.31,29.99,0.04343,0.21199,0.023,0.052764,0.25079,0.17997,0.089039,1.0196,0.22468
2008,209,7,7,5.6708,149.29,18,0.041647,0.21368,0.023092,0.051433,0.24738,0.17594,0.083565,1.0196,0.22468
2008,217,7,7,5.6557,145.84,21.72,0.041739,0.20519,0.024527,0.051563,0.24324,0.17482,0.08318,1.0196,0.22468
2008,225,7,7,7.6154,203.12,22.08,0.041884,0.19714,0.023839,0.051549,0.23493,0.17134,0.081286,1.0196,0.22468
2008,249,7,7,1.738,100.71,7.79,0.056045,0.16736,0.028578,0.055,0.20872,0.15655,0.078255,1.0196,0.22468
2008,257,7,7,0.62289,122.89,6.71,0.062876,0.16391,0.032002,0.056222,0.20799,0.16516,0.08551,1.0196,0.22468
2008,265,7,7,0.53153,106.85,4.72,0.062573,0.15088,0.0321,0.051584,0.19943,0.16896,0.093714,1.0196,0.22468
2008,273,7,7,0.15879,60.768,6.1,0.061808,0.14085,0.031451,0.052478,0.18912,0.16689,0.091853,1.0196,0.22468
2009,113,7,7,0.36414,210.07,8.11,0.062637,0.15299,0.0352,0.052345,0.1974,0.17177,0.10003,1.0196,0.22468
2009,121,7,7,0.37788,205,11.41,0.063506,0.15904,0.035051,0.052963,0.21174,0.18471,0.10577,1.0196,0.22468
2009,153,7,7,6.7515,275.13,26.73,0.05393,0.20074,0.028627,0.058233,0.24837,0.1983,0.10196,1.0196,0.22468
2009,161,7,7,8.0597,312.32,28.95,0.047608,0.21377,0.025239,0.056727,0.25571,0.19544,0.094737,1.0196,0.22468
2009,201,7,7,7.0163,244.69,25.67,0.04686,0.2354,0.030288,0.061013,0.26757,0.19189,0.08574,1.0196,0.22468
2009,209,7,7,5.3585,172.77,23.08,0.048545,0.22813,0.027682,0.062833,0.26244,0.18674,0.084269,1.0196,0.22468
2009,217,7,7,4.2219,175.6,21.45,0.044431,0.21636,0.023029,0.057524,0.25241,0.18216,0.083904,1.0196,0.22468
2009,225,7,7,3.7287,190.92,22,0.043184,0.20505,0.022273,0.054124,0.24276,0.17993,0.082704,1.0196,0.22468
2009,233,7,7,2.7757,181.96,19.85,0.051889,0.19504,0.027667,0.056322,0.23602,0.1808,0.083787,1.0196,0.22468
2009,241,7,7,1.6997,179.81,20.05,0.062792,0.18988,0.032918,0.060767,0.23615,0.18335,0.087929,1.0196,0.22468
2009,249,7,7,1.2833,89.66,14.2,0.066338,0.17502,0.029637,0.058632,0.21934,0.17272,0.087368,1.0196,0.22468
2009,257,7,7,0.85974,56.945,5.83,0.055618,0.14531,0.022729,0.046286,0.19636,0.17174,0.092333,1.0196,0.22468
2009,265,7,7,0.60288,57.342,8.45,0.061793,0.15075,0.030049,0.049607,0.20161,0.17701,0.10064,1.0196,0.22468
2010,105,7,7,0,213.75,0.18,0.392,0.41063,0.37713,0.38942,0.19055,0.0805,0.049173,1.0196,0.22468
2010,113,7,7,0,158.19,-0.72,0.06616,0.15987,0.036406,0.056228,0.1932,0.17003,0.099806,1.0196,0.22468
2010,121,7,7,0.26238,177.34,11.89,0.060363,0.14978,0.031657,0.050533,0.19768,0.17877,0.10319,1.0196,0.22468
2010,129,7,7,0.74097,167.56,15.48,0.063667,0.15592,0.032816,0.05528,0.20295,0.19133,0.10817,1.0196,0.22468
2010,137,7,7,1.8414,139.34,13.66,0.055635,0.1733,0.031494,0.059133,0.21316,0.17431,0.093508,1.0196,0.22468
2010,145,7,7,3.6469,216.69,18.37,0.04721,0.18119,0.027182,0.053598,0.21899,0.17303,0.089227,1.0196,0.22468
2010,153,7,7,4.5749,223.01,18.28,0.043755,0.19102,0.024057,0.052359,0.22764,0.17784,0.086837,1.0196,0.22468
2010,161,7,7,6.5265,283.19,24.21,0.041278,0.1967,0.021792,0.050771,0.23168,0.17997,0.085512,1.0196,0.22468
2010,169,7,7,5.9237,224.25,19.85,0.039276,0.21618,0.019524,0.051151,0.24723,0.18295,0.083741,1.0196,0.22468
2010,177,7,7,7.6141,272.57,24.72,0.042149,0.22238,0.022016,0.056463,0.25519,0.18975,0.087733,1.0196,0.22468
2010,185,7,7,5.6373,236.99,26.66,0.041618,0.22857,0.021969,0.056892,0.26116,0.19205,0.088188,1.0196,0.22468
2010,193,7,7,7.3473,249.85,28.3,0.0419,0.22989,0.022143,0.056129,0.26368,0.1893,0.086455,1.0196,0.22468
2010,201,7,7,6.9577,257.12,29.15,0.041335,0.22719,0.021753,0.05558,0.2611,0.18774,0.083933,1.0196,0.22468
2010,209,7,7,5.5212,138.85,20.86,0.040747,0.21968,0.023276,0.053122,0.25864,0.18752,0.083294,1.0196,0.22468
2010,217,7,7,4.834,203.56,24.53,0.042384,0.21842,0.022588,0.054212,0.25457,0.18368,0.083196,1.0196,0.22468
2010,225,7,7,3.5737,170.41,20.74,0.045094,0.21257,0.024767,0.055337,0.24952,0.17983,0.083412,1.0196,0.22468
2010,233,7,7,3.5646,172.9,20.46,0.051382,0.20717,0.028831,0.05949,0.24405,0.17893,0.085049,1.0196,0.22468
2010,241,7,7,2.672,122.6,18.23,0.059331,0.19604,0.029508,0.06101,0.23547,0.17801,0.087447,1.0196,0.22468
2010,249,7,7,1.9451,105.29,14.25,0.063404,0.17567,0.027659,0.057049,0.22004,0.1752,0.087259,1.0196,0.22468
2010,257,7,7,0.79511,94.194,7.19,0.068635,0.16272,0.035351,0.055784,0.21478,0.18173,0.097994,1.0196,0.22468
2010,265,7,7,0,99.169,5.28,0.067892,0.16179,0.034139,0.054567,0.21556,0.18529,0.10058,1.0196,0.22468
2010,273,7,7,0,64.935,2.07,0.061065,0.15214,0.028735,0.047204,0.21022,0.18788,0.1041,1.0196,0.22468
2010,281,7,7,0,65.447,-2.42,0.17186,0.24555,0.19032,0.1744,0.22607,0.14421,0.079594,1.0196,0.22468
2004,89,8,8,0,163.15,-7.82,0.38906,0.4166,0.38422,0.39043,0.25986,0.098212,0.055073,0.97699,0.25326
2004,97,8,8,0,151.83,-3.5,0.3678,0.38692,0.35985,0.36796,0.21701,0.093739,0.054029,0.97699,0.25326
2004,105,8,8,0,201.81,-2.27,0.34791,0.36289,0.33716,0.34642,0.17346,0.080854,0.050806,0.97699,0.25326
2004,113,8,8,0,192.59,0.43,0.31415,0.32673,0.30258,0.31228,0.14999,0.092057,0.060445,0.97699,0.25326
2004,121,8,8,0,197.41,4.25,0.064551,0.14715,0.035039,0.054155,0.19287,0.19183,0.12274,0.97699,0.25326
2004,129,8,8,1.2245,162.78,10.47,0.066441,0.15343,0.038778,0.057098,0.20374,0.20469,0.12781,0.97699,0.25326
2004,137,8,8,2.3494,194.58,12.58,0.070286,0.16062,0.04111,0.062706,0.20793,0.20304,0.12449,0.97699,0.25326
2004,145,8,8,2.5918,170.85,12.39,0.057057,0.17488,0.032963,0.060549,0.20885,0.18273,0.10886,0.97699,0.25326
2004,153,8,8,3.9821,203.78,13.93,0.048055,0.18563,0.025116,0.054596,0.218,0.18512,0.10471,0.97699,0.25326
2004,161,8,8,4.5537,203.51,20.91,0.048282,0.19696,0.026976,0.056873,0.22689,0.18947,0.10361,0.97699,0.25326
2004,169,8,8,5.6407,226.25,17.92,0.045035,0.21717,0.029486,0.056841,0.23967,0.18751,0.093867,0.97699,0.25326
2004,177,8,8,6.0308,246.68,21.51,0.040947,0.21846,0.024173,0.053133,0.23803,0.18434,0.089678,0.97699,0.25326
2004,185,8,8,6.0917,247.53,29.69,0.041751,0.22101,0.022888,0.053082,0.24087,0.18457,0.090465,0.97699,0.25326
2004,193,8,8,5.2322,204.14,28.32,0.045233,0.22787,0.026498,0.055424,0.2504,0.19068,0.093643,0.97699,0.25326
2004,201,8,8,4.6522,199.79,22.89,0.049408,0.23346,0.030049,0.060737,0.25308,0.19452,0.094886,0.97699,0.25326
2004,209,8,8,4.3916,92.994,24.62,0.047304,0.20857,0.029967,0.060951,0.22291,0.1708,0.084851,0.97699,0.25326
2004,217,8,8,5.6693,182.16,17.49,0.042435,0.20432,0.025339,0.055418,0.22193,0.16512,0.081745,0.97699,0.25326
2004,225,8,8,4.824,137.49,20.3,0.039992,0.20465,0.020465,0.051702,0.22545,0.17054,0.08381,0.97699,0.25326
2004,233,8,8,5.0408,152.03,17.42,0.042494,0.20058,0.022214,0.053018,0.22189,0.16812,0.084051,0.97699,0.25326
2004,241,8,8,4.1956,155.35,16.25,0.050414,0.19093,0.025088,0.056676,0.21341,0.1621,0.082116,0.97699,0.25326
2004,249,8,8,2.4038,118.86,14.05,0.070788,0.17699,0.034182,0.063624,0.20767,0.16645,0.086671,0.97699,0.25326
2004,257,8,8,1.3723,87.89,12.89,0.076908,0.16812,0.0371,0.062167,0.21076,0.18059,0.10006,0.97699,0.25326
2004,265,8,8,0.78111,78.485,5.61,0.066543,0.15541,0.032378,0.053143,0.2034,0.18725,0.10773,0.97699,0.25326
2004,273,8,8,0,50.426,1.59,0.060144,0.1439,0.028703,0.049343,0.18887,0.16844,0.097849,0.97699,0.25326
2004,281,8,8,0,37.272,-13.79,0.33209,0.36659,0.34765,0.34066,0.26113,0.10419,0.055192,0.97699,0.25326
2005,97,8,8,0,164.51,-2.01,0.38873,0.39322,0.38139,0.39101,0.18301,0.076414,0.047231,0.97699,0.25326
2005,105,8,8,0,184.3,0.96,0.36784,0.36528,0.36091,0.37021,0.15168,0.074588,0.047598,0.97699,0.25326
2005,113,8,8,0,163.88,1.18,0.062365,0.14495,0.031688,0.052378,0.18684,0.18558,0.11636,0.97699,0.25326
2005,121,8,8,6.6765,204.68,17.9,0.062578,0.151,0.03349,0.053739,0.19529,0.19026,0.11912,0.97699,0.25326
2005,129,8,8,3.5641,210.3,16.4,0.05909,0.16843,0.033635,0.056208,0.21446,0.19633,0.11614,0.97699,0.25326
2005,137,8,8,2.7338,173.25,13.19,0.055037,0.18082,0.030071,0.057173,0.22356,0.18958,0.10691,0.97699,0.25326
2005,145,8,8,3.5969,194.27,13.24,0.049476,0.19792,0.026063,0.056871,0.23039,0.18622,0.097216,0.97699,0.25326
2005,153,8,8,5.7854,256.15,22.17,0.046251,0.20547,0.025172,0.056733,0.23167,0.18122,0.090587,0.97699,0.25326
2005,161,8,8,6.012,280.53,26.04,0.045894,0.21332,0.027255,0.058884,0.23726,0.18323,0.089616,0.97699,0.25326
2005,169,8,8,6.2452,266.83,21.45,0.035006,0.21655,0.021158,0.049587,0.23586,0.17314,0.077387,0.97699,0.25326
2005,177,8,8,5.698,275.5,24.87,0.038404,0.23616,0.02242,0.051073,0.25699,0.18505,0.087367,0.97699,0.25326
