2004,153,5,5,0.61261,132.93,9.22,0.94202,0.22761,-0.11606,0.87543,0.18563
2004,161,5,5,0.61612,134.1,16.155,1.1222,0.30071,-0.085742,0.87543,0.18563
2004,169,5,5,0.79183,151.63,18.255,1.4889,0.33214,-0.072939,0.87543,0.18563
2004,177,5,5,1.1164,149.15,19.52,1.5444,0.33576,-0.070711,0.87543,0.18563
2004,185,5,5,1.7175,98.793,16.055,1.4889,0.32968,-0.053031,0.87543,0.18563
2004,193,5,5,1.6669,133.8,17.57,0.93333,0.34774,-0.051437,0.87543,0.18563
2004,201,5,5,1.2647,106.93,14.03,1.8444,0.35379,-0.056044,0.87543,0.18563
2004,209,5,5,1.471,134.09,13.01,1.6111,0.36616,-0.056764,0.87543,0.18563
2004,217,5,5,1.4725,59.941,8.91,1.5253,0.31151,-0.071401,0.87543,0.18563
2004,225,5,5,1.4792,64.023,8.385,1.3762,0.29049,-0.051469,0.87543,0.18563
2004,233,5,5,1.4657,75.558,10.165,1.0889,0.26679,-0.061515,0.87543,0.18563
2004,241,5,5,1.2089,78.639,7.445,0.78889,0.23157,-0.073159,0.87543,0.18563
2003,217,7,7,5.8446,221.49,19.91,1.6111,0.31458,-0.074421,1.0196,0.22468
2003,225,7,7,3.7278,177.03,15.96,1.8778,0.30282,-0.075666,1.0196,0.22468
2003,233,7,7,2.8533,156.13,9.28,1.2667,0.28228,-0.078957,1.0196,0.22468
2003,241,7,7,3.296,139.96,12.015,0.96667,0.24648,-0.095623,1.0196,0.22468
2003,249,7,7,1.986,88.083,14.635,0.61111,0.20115,-0.11238,1.0196,0.22468
2003,257,7,7,3.358,109.76,3.625,0.47778,0.17695,-0.10827,1.0196,0.22468
2004,89,7,7,0.019759,181.17,-13.845,0,0.03083,0.26153,1.0196,0.22468
2004,97,7,7,0.026829,169.35,-10.08,0.010417,0.002982,0.36898,1.0196,0.22468
2004,105,7,7,0.040429,223.02,-7.65,0,-0.018196,0.41096,1.0196,0.22468
2004,113,7,7,0.14248,209.89,-5.705,0.066667,-0.018187,0.42378,1.0196,0.22468
2004,121,7,7,0.56069,218.64,-5.6,0.48495,0.1717,-0.15753,1.0196,0.22468
2004,129,7,7,1.312,178.79,4.52,0.46667,0.18345,-0.1472,1.0196,0.22468
2004,137,7,7,1.4196,210.39,6.66,0.61667,0.17856,-0.13904,1.0196,0.22468
2004,145,7,7,2.0078,188.11,10.105,0.45,0.22818,-0.10912,1.0196,0.22468
2004,153,7,7,2.4459,223.02,10.505,0.78889,0.24644,-0.1083,1.0196,0.22468
2004,161,7,7,2.502,226.33,12.69,0.94444,0.25403,-0.098261,1.0196,0.22468
2004,169,7,7,2.7381,226.39,13.31,1.5154,0.30271,-0.078028,1.0196,0.22468
2004,177,7,7,2.6421,275.13,16.455,1.475,0.32247,-0.074986,1.0196,0.22468
2004,185,7,7,3.0734,277.66,23.345,1.7,0.33282,-0.076618,1.0196,0.22468
2004,193,7,7,3.0316,232.28,21.59,1.7778,0.32974,-0.07962,1.0196,0.22468
2004,201,7,7,3.2737,226.49,15.65,1.45,0.33752,-0.064553,1.0196,0.22468
2004,209,7,7,3.5651,97.368,18.995,1.869,0.31103,-0.054979,1.0196,0.22468
2004,217,7,7,5.3843,189.46,12.48,1.7429,0.30833,-0.063328,1.0196,0.22468
2004,225,7,7,7.0397,150.5,14.5,1.6556,0.30619,-0.078465,1.0196,0.22468
2004,233,7,7,7.5907,164.1,13.97,1.2,0.28828,-0.081628,1.0196,0.22468
2004,241,7,7,4.0855,173.45,9.05,1.0333,0.25329,-0.085344,1.0196,0.22468
2004,249,7,7,3.0251,130.12,7.525,0.66667,0.19265,-0.10282,1.0196,0.22468
2004,257,7,7,2.3035,101.76,7.17,0.5,0.16138,-0.12817,1.0196,0.22468
2004,265,7,7,1.5376,84.579,2.56,0.4,0.1684,-0.14282,1.0196,0.22468
2004,273,7,7,0.72076,52.137,-3.185,0.39524,0.16749,-0.14997,1.0196,0.22468
2005,89,7,7,0.011454,159.29,-12.95,0,0.016344,0.34469,1.0196,0.22468
2005,97,7,7,0.0502,179.44,-8.015,0,-0.033671,0.42299,1.0196,0.22468
2005,105,7,7,0.12629,209.31,-3.41,0.032184,-0.060601,0.46663,1.0196,0.22468
2005,113,7,7,0.24136,176.65,-1.865,0.29571,0.1677,-0.13753,1.0196,0.22468
2005,121,7,7,2.1701,230.49,10.875,0.52222,0.17474,-0.14031,1.0196,0.22468
2005,129,7,7,1.4845,231.66,7.955,0.54444,0.19835,-0.13957,1.0196,0.22468
2005,137,7,7,1.1421,193.62,6.215,0.6625,0.21431,-0.12213,1.0196,0.22468
2005,145,7,7,1.3567,211.3,4.45,0.7125,0.24725,-0.10562,1.0196,0.22468
2005,153,7,7,2.3946,251.28,14.7,0.925,0.29717,-0.090885,1.0196,0.22468
2005,161,7,7,1.8155,260.32,19.17,1.2889,0.31077,-0.088966,1.0196,0.22468
2005,169,7,7,3.4691,245.13,17.33,1.4,0.34331,-0.072547,1.0196,0.22468
2005,177,7,7,3.8901,253.53,20.46,1.9111,0.36099,-0.066694,1.0196,0.22468
